case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes,drop_reason,minimum_observed_date
COLL-202305-00112,ACC0056566,IND2212001708,3061.73,303,write_off,2023-05-11,app_message,,,,open,David Govender,Promise to pay recorded after outbound call. Follow-up scheduled.,collection_before_observable_delinquency,2023-10-24
COLL-202305-00122,ACC0055581,IND2211016546,3496.19,351,write_off,2023-05-31,phone_call,,,,resolved,Thabo Mokoena,"Customer in Gauteng, low income band — hardship assessment required.",collection_before_observable_delinquency,2023-11-26
COLL-202306-00011,ACC0062561,IND2304002361,200.0,142,write_off,2023-06-14,email,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2023-09-19
COLL-202306-00050,ACC0061589,IND2303007194,630.26,84,late_collections,2023-06-19,sms,314.79,2023-07-02,,open,Fatima Patel,Arrangement agreed: R315/month for 6 months starting 5 June.,collection_before_observable_delinquency,2023-06-19
COLL-202306-00055,ACC0065986,IND2305018741,2872.38,53,early_collections,2023-06-09,sms,646.98,2023-06-16,,open,Thabo Mokoena,Promise to pay recorded after outbound call. Follow-up scheduled.,collection_before_observable_delinquency,2023-07-10
COLL-202306-00063,ACC0053461,IND2210007627,1262.91,352,write_off,2023-06-13,letter,,,,closed,Sipho Naidoo,"Phone disconnected. Sent SMS, no response. Escalating to legal.",collection_before_observable_delinquency,2023-10-23
COLL-202306-00092,ACC0063544,IND2304009408,4975.01,88,late_collections,2023-06-15,sms,,,,open,Johan Botha,"Customer in KwaZulu-Natal, low income band — hardship assessment required.",collection_before_observable_delinquency,2023-07-26
COLL-202306-00101,ACC0061454,IND2303004035,1282.4,177,write_off,2023-06-01,phone_call,,,,closed,David Govender,Settlement offer of R2 500 communicated; customer requested until month-end.,collection_before_observable_delinquency,2023-09-24
COLL-202306-00116,ACC0066368,IND2305013864,3443.55,83,late_collections,2023-06-21,phone_call,,,payment_holiday,open,Pieter van der Merwe,"Customer called, says employer missed payroll. Promised R2 500 by month-end. Arrangement: payment holiday.",collection_before_observable_delinquency,2023-08-06
COLL-202306-00131,ACC0065007,IND2305024446,2649.91,8,pre_delinquent,2023-06-06,sms,1121.12,2023-07-09,,closed,Thabo Mokoena,Promise to pay recorded after outbound call. Follow-up scheduled.,collection_before_observable_delinquency,2023-06-30
COLL-202306-00138,ACC0058753,IND2301020335,1347.39,192,write_off,2023-06-08,branch_visit,,,,closed,David Govender,Promise to pay recorded after outbound call. Follow-up scheduled.,collection_before_observable_delinquency,2023-07-30
COLL-202306-00161,ACC0055150,IND2211018211,2634.92,236,write_off,2023-06-08,letter,,,,closed,Nomsa Dlamini,Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2023-07-29
COLL-202306-00176,ACC0063928,IND2304012944,715.39,105,legal,2023-06-15,letter,280.44,2023-06-09,,open,Fatima Patel,"Customer in Gauteng, low income band — hardship assessment required. Escalating to legal.",collection_before_observable_delinquency,2023-07-28
COLL-202307-00005,ACC0063325,IND2304016671,2944.0,62,late_collections,2023-07-05,phone_call,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.,collection_before_observable_delinquency,2023-07-07
COLL-202307-00044,ACC0062539,IND2304025085,3918.12,78,late_collections,2023-07-11,sms,,,restructured,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Arrangement: restructured.,collection_before_observable_delinquency,2023-07-20
COLL-202307-00061,ACC0054876,IND2211011543,1320.75,285,write_off,2023-07-06,branch_visit,,,,closed,Ayanda Mthembu,Settlement offer of R1 200 communicated; customer requested until month-end.,collection_before_observable_delinquency,2023-09-03
COLL-202307-00108,ACC0051285,IND2209006524,2284.57,291,write_off,2023-07-07,email,,,,closed,Pieter van der Merwe,Former churned customer returned; new arrears flagged after failed debit order.,collection_before_observable_delinquency,2023-07-22
COLL-202307-00125,ACC0067917,IND2306004962,4671.37,70,late_collections,2023-07-20,email,,,,open,Ayanda Mthembu,Settlement offer of R350 communicated; customer requested until month-end.,collection_before_observable_delinquency,2023-09-08
COLL-202307-00126,ACC0067096,IND2306016885,2440.5,18,pre_delinquent,2023-07-12,sms,,,,open,Thabo Mokoena,Churned customer — no active transactional account; pursuing outstanding loan balance.,collection_before_observable_delinquency,2023-07-26
COLL-202307-00128,ACC0068990,IND2306000579,912.49,40,early_collections,2023-07-16,phone_call,289.88,2023-07-17,,resolved,Sipho Naidoo,"Customer in Western Cape, low income band — hardship assessment required.",collection_before_observable_delinquency,2023-07-30
COLL-202307-00132,ACC0069179,IND2306018719,3661.63,60,early_collections,2023-07-02,phone_call,858.73,2023-07-28,,resolved,Pieter van der Merwe,Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2023-08-27
COLL-202307-00151,ACC0065329,IND2305006796,1720.92,91,legal,2023-07-22,sms,,,,resolved,Pieter van der Merwe,Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.,collection_before_observable_delinquency,2023-08-07
COLL-202307-00154,ACC0062554,IND2304002679,389.59,95,legal,2023-07-06,app_message,,,,open,Thabo Mokoena,Settlement offer of R350 communicated; customer requested until month-end. Escalating to legal.,collection_before_observable_delinquency,2023-08-07
COLL-202308-00029,ACC0069322,IND2307011833,2254.15,40,early_collections,2023-08-08,email,701.87,2023-08-27,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal.",collection_before_observable_delinquency,2023-08-26
COLL-202308-00032,ACC0067933,IND2306005527,1043.19,78,late_collections,2023-08-14,sms,493.12,2023-08-27,extended_term,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Arrangement: extended term.,collection_before_observable_delinquency,2023-09-13
COLL-202308-00035,ACC0068851,IND2306006192,307.49,100,legal,2023-08-24,branch_visit,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 16 September. Escalating to legal.,collection_before_observable_delinquency,2023-09-16
COLL-202308-00038,ACC0069000,IND2306013166,609.6,101,legal,2023-08-07,branch_visit,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.,collection_before_observable_delinquency,2023-09-25
COLL-202308-00063,ACC0064890,IND2305017728,3527.45,119,legal,2023-08-13,email,693.35,2023-08-31,,resolved,Sipho Naidoo,Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2023-09-12
COLL-202308-00106,ACC0067282,IND2306014352,413.63,76,late_collections,2023-08-10,phone_call,,,,open,Johan Botha,"Customer in Gauteng, low income band — hardship assessment required.",collection_before_observable_delinquency,2023-09-11
COLL-202308-00113,ACC0058529,IND2301006630,754.2,293,write_off,2023-08-01,sms,,,,closed,Sipho Naidoo,Churned customer — no active transactional account; pursuing outstanding loan balance.,collection_before_observable_delinquency,2023-11-10
COLL-202308-00148,ACC0065633,IND2305006208,2867.96,110,legal,2023-08-13,phone_call,,,,resolved,Pieter van der Merwe,"Customer visited branch, paid R2 500 cash. Account now current. Escalating to legal.",collection_before_observable_delinquency,2023-09-10
COLL-202309-00006,ACC0072736,IND2308001201,2006.65,71,late_collections,2023-09-04,branch_visit,776.37,2023-09-29,payment_holiday,closed,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required. Arrangement: payment holiday.",collection_before_observable_delinquency,2023-11-01
COLL-202309-00015,ACC0069683,IND2307008778,5344.5,119,legal,2023-09-15,app_message,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.,collection_before_observable_delinquency,2023-11-14
COLL-202309-00102,ACC0072110,IND2308003519,1163.05,119,legal,2023-09-13,letter,,,,open,Nomsa Dlamini,Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.,collection_before_observable_delinquency,2023-12-25
COLL-202309-00128,ACC0072736,IND2308001201,4768.07,29,pre_delinquent,2023-09-04,letter,2278.86,2023-09-15,,resolved,Fatima Patel,"Customer in Western Cape, low income band — hardship assessment required.",collection_before_observable_delinquency,2023-09-21
COLL-202309-00155,ACC0069658,IND2307009585,1148.21,55,early_collections,2023-09-19,app_message,,,,open,Pieter van der Merwe,"Customer called, says employer missed payroll. Promised R350 by month-end.",collection_before_observable_delinquency,2023-09-29
COLL-202309-00162,ACC0069013,IND2306010342,1813.59,104,legal,2023-09-20,phone_call,,,,resolved,Thabo Mokoena,Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.,collection_before_observable_delinquency,2023-10-19
COLL-202309-00170,ACC0069428,IND2307010896,3986.61,80,late_collections,2023-09-17,letter,,,,resolved,Fatima Patel,Churned customer — no active transactional account; pursuing outstanding loan balance.,collection_before_observable_delinquency,2023-10-02
COLL-202310-00021,ACC0072197,IND2308002319,6323.56,117,legal,2023-10-15,branch_visit,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2023-12-11
COLL-202310-00033,ACC0070446,IND2307004848,3577.28,81,late_collections,2023-10-10,letter,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end.",collection_before_observable_delinquency,2023-10-21
COLL-202310-00047,ACC0069013,IND2306010342,1905.98,345,write_off,2023-10-25,phone_call,,,,resolved,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order.,collection_before_observable_delinquency,2024-06-16
COLL-202310-00055,ACC0072467,IND2308025018,1025.79,37,early_collections,2023-10-07,phone_call,,,,resolved,Lerato Khumalo,Former churned customer returned; new arrears flagged after failed debit order.,collection_before_observable_delinquency,2023-10-07
COLL-202310-00081,ACC0071952,IND2308022361,284.83,94,legal,2023-10-17,phone_call,80.49,2023-10-16,,open,Johan Botha,Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.,collection_before_observable_delinquency,2023-12-03
COLL-202310-00095,ACC0073793,IND2309013556,1726.64,263,write_off,2023-10-21,sms,,,,closed,Thabo Mokoena,Legal letter sent via registered post. Awaiting response before summons.,collection_before_observable_delinquency,2024-06-09
COLL-202310-00122,ACC0072197,IND2308002319,3157.04,91,legal,2023-10-21,letter,,,,open,Pieter van der Merwe,"Customer in Western Cape, low income band — hardship assessment required. Escalating to legal.",collection_before_observable_delinquency,2023-11-15
COLL-202310-00135,ACC0071952,IND2308022361,397.16,114,legal,2023-10-28,sms,148.02,2023-10-31,,open,Ayanda Mthembu,Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.,collection_before_observable_delinquency,2023-12-23
COLL-202310-00147,ACC0072197,IND2308002319,5126.35,94,legal,2023-10-25,email,1361.03,2023-10-31,,open,Fatima Patel,Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.,collection_before_observable_delinquency,2023-11-18
COLL-202311-00086,ACC0075727,IND2310010108,3191.45,118,legal,2023-11-15,branch_visit,484.92,2023-11-26,,resolved,Sipho Naidoo,Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.,collection_before_observable_delinquency,2024-02-14
COLL-202311-00125,ACC0076250,IND2310016623,8527.27,16,pre_delinquent,2023-11-19,app_message,,,,closed,Sipho Naidoo,"Customer visited branch, paid R750 cash. Account now current.",collection_before_observable_delinquency,2023-11-24
COLL-202311-00140,ACC0075868,IND2310006581,2618.64,68,late_collections,2023-11-05,letter,,,,open,Zanele Ndlovu,"Phone disconnected. Sent SMS, no response. Escalating to legal.",collection_before_observable_delinquency,2024-01-02
COLL-202311-00179,ACC0074190,IND2309006130,839.29,228,write_off,2023-11-03,email,,,,resolved,Fatima Patel,"Customer visited branch, paid R1 500 cash. Account now current.",collection_before_observable_delinquency,2024-05-17
